program_id;fakulte_adi;puan_turu;burs_turu;genel_kontenjan;okul_birincisi_kontenjani;toplam_kontenjan;genel_kontenjana_yerlesen;okul_birincisi_kontenjanina_yerlesen;toplam_yerlesen;bos_kontenjan;ilk_yerlesme_orani;kayit_yaptirmayan;ek_yerlesen;ortalama_obp;ort_diploma_notu
206110689;Mühendislik Fakültesi;SAY;Ücretli;2;0;2;2;0;2;0;100;0;0;445.516;89.1
206110698;Mühendislik Fakültesi;SAY;Burslu;14;0;14;14;0;14;0;100;0;0;461.136;92.2
206111324;Mühendislik Fakültesi;SAY;%50 İndirimli;76;0;76;76;0;76;0;100;0;0;424.044;84.8
206112022;Mühendislik Fakültesi;SAY;Burslu;2;0;2;2;0;2;0;100;0;0;467.247;93.4
206112031;Mühendislik Fakültesi;SAY;%50 İndirimli;14;0;14;12;0;12;2;85.7;0;2;422.186;84.4
206111475;Sağlık Bilimleri Fakültesi;SAY;Ücretli;33;0;33;33;0;33;0;100;2;1;435.706;87.1
206111484;Sağlık Bilimleri Fakültesi;SAY;Burslu;13;0;13;13;0;13;0;100;0;0;448.052;89.6
206111493;Sağlık Bilimleri Fakültesi;SAY;%50 İndirimli;44;0;44;44;0;44;0;100;0;0;445.705;89.1
206110971;Sağlık Bilimleri Fakültesi;SAY;Ücretli;5;0;5;5;0;5;0;100;0;0;418.682;83.7
206110989;Sağlık Bilimleri Fakültesi;SAY;Burslu;10;0;10;10;0;10;0;100;0;0;442.503;88.5
206110998;Sağlık Bilimleri Fakültesi;SAY;%50 İndirimli;54;0;54;54;0;54;0;100;4;3;433.101;86.6
206190385;Sağlık Bilimleri Fakültesi;SAY;Ücretli;25;0;25;25;0;25;0;100;0;0;395.57;79.1
206111809;Sağlık Bilimleri Fakültesi;SAY;Burslu;13;0;13;13;0;13;0;100;0;0;422.98;84.6
206111818;Sağlık Bilimleri Fakültesi;SAY;%50 İndirimli;51;0;51;51;0;51;0;100;1;1;410.724;82.1
206110741;Tıp Fakültesi;SAY;Ücretli;62;0;62;62;0;62;0;100;0;0;469.526;93.9
206110759;Tıp Fakültesi;SAY;Burslu;14;0;14;14;0;14;0;100;0;0;484.643;96.9
206111615;Tıp Fakültesi;SAY;%50 İndirimli;17;0;17;17;0;17;0;100;0;0;477.425;95.5
206190348;Ticari Bilimler Fakültesi;SAY;Burslu;4;0;4;4;0;4;0;100;0;0;447.952;89.6
206190349;Ticari Bilimler Fakültesi;SAY;%50 İndirimli;25;0;25;25;0;25;0;100;0;0;407.685;81.5
206110838;Ticari Bilimler Fakültesi;SAY;Burslu;7;0;7;7;0;7;0;100;0;0;434.049;86.8
206111369;Ticari Bilimler Fakültesi;SAY;%50 İndirimli;42;0;42;42;0;42;0;100;2;2;403.998;80.8
206190379;Ticari Bilimler Fakültesi;EA;Burslu;5;0;5;5;0;5;0;100;0;0;440.924;88.2
206190380;Ticari Bilimler Fakültesi;EA;%50 İndirimli;31;0;31;31;0;31;0;100;0;0;386.632;77.3
206190374;Ticari Bilimler Fakültesi;EA;Burslu;7;0;7;7;0;7;0;100;0;0;407.404;81.5
206190375;Ticari Bilimler Fakültesi;EA;%50 İndirimli;41;0;41;41;0;41;0;100;1;1;392.597;78.5
206190372;Ticari Bilimler Fakültesi;EA;Burslu;2;0;2;2;0;2;0;100;0;0;430.675;86.1
206190373;Ticari Bilimler Fakültesi;EA;%50 İndirimli;10;0;10;10;0;10;0;100;1;1;375.105;75
206110917;Ticari Bilimler Fakültesi;EA;Burslu;3;0;3;3;0;3;0;100;0;0;446.131;89.2
206111403;Ticari Bilimler Fakültesi;EA;%50 İndirimli;19;0;19;19;0;19;0;100;1;1;394.856;79
206190386;Ticari Bilimler Fakültesi;EA;Ücretli;4;0;4;4;0;4;0;100;0;0;406.577;81.3
206110892;Ticari Bilimler Fakültesi;EA;Burslu;13;0;13;13;0;13;0;100;0;0;431.597;86.3
206111396;Ticari Bilimler Fakültesi;EA;%50 İndirimli;72;0;72;72;0;72;0;100;3;1;398.335;79.7
206190350;Ticari Bilimler Fakültesi;EA;Burslu;2;0;2;2;0;2;0;100;0;0;379.525;75.9
206190356;Ticari Bilimler Fakültesi;EA;%50 İndirimli;10;0;10;10;0;10;0;100;0;0;382.68;76.5
206110953;Ticari Bilimler Fakültesi;EA;Burslu;11;0;11;11;0;11;0;100;1;1;438.008;87.6
206110962;Ticari Bilimler Fakültesi;EA;%50 İndirimli;61;0;61;61;0;61;0;100;1;1;404.381;80.9
206112279;Uygulamalı Bilimler Yüksekokulu;EA;Burslu;2;0;2;2;0;2;0;100;0;0;406.7;81.3
206112288;Uygulamalı Bilimler Yüksekokulu;EA;%50 İndirimli;10;0;10;3;0;3;7;30;0;2;413.689;82.7
206111872;Uygulamalı Bilimler Yüksekokulu;EA;Burslu;2;0;2;2;0;2;0;100;0;0;451.243;90.2
206111881;Uygulamalı Bilimler Yüksekokulu;EA;%50 İndirimli;10;0;10;10;0;10;0;100;3;3;397.304;79.5
206112297;Uygulamalı Bilimler Yüksekokulu;EA;Burslu;2;0;2;2;0;2;0;100;0;0;423.343;84.7
206112304;Uygulamalı Bilimler Yüksekokulu;EA;%50 İndirimli;10;0;10;8;0;8;2;80;0;2;401.61;80.3
206190351;Uygulamalı Bilimler Yüksekokulu;EA;Burslu;2;0;2;2;0;2;0;100;0;0;408.85;81.8
206190352;Uygulamalı Bilimler Yüksekokulu;EA;%50 İndirimli;10;0;10;5;0;5;5;50;1;2;413.62;82.7
206190338;Uygulamalı Bilimler Yüksekokulu;SAY;Burslu;5;0;5;5;0;5;0;100;0;0;441.179;88.2
206190339;Uygulamalı Bilimler Yüksekokulu;SAY;%50 İndirimli;31;0;31;31;0;31;0;100;2;2;412.935;82.6
110110013;Eğitim Fakültesi;SAY;Ücretsiz;40;1;41;40;1;41;0;100;0;0;418.885;83.8
110110358;Eğitim Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;426.923;85.4
110110322;Eğitim Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;447.647;89.5
110110022;Eğitim Fakültesi;DİL;Ücretsiz;60;2;62;60;2;62;0;100;0;0;423.703;84.7
110110367;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;1;0;401.576;80.3
110110313;Eğitim Fakültesi;EA;Ücretsiz;70;2;72;70;2;72;0;100;0;0;424.75;85
110110376;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;0;0;412.166;82.4
110110385;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;50;2;52;0;100;0;0;387.084;77.4
110110394;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;2;0;402.836;80.6
110110031;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;0;0;464.433;92.9
110190089;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;1;1;441.363;88.3
110110049;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;130;4;134;130;4;134;0;100;1;1;447.119;89.4
110110058;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;110;3;113;110;3;113;0;100;0;0;452.014;90.4
110110543;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;2;0;2;2;0;2;0;100;1;0;453;90.6
110110304;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;444.464;88.9
110190086;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;1;0;1;0;0;0;1;0;0;0;0;0
110110428;Elektrik-Elektronik Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;444.431;88.9
110110067;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;80;2;82;82;0;82;0;100;4;4;412.995;82.6
110190095;Fen-Edebiyat Fakültesi;DİL;Ücretsiz;50;2;52;52;0;52;0;100;4;4;395.836;79.2
110110076;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;4;4;414.838;83
110110085;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;110;3;113;110;3;113;0;100;2;2;428.871;85.8
110110446;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;2;2;433.403;86.7
110110094;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;1;1;440.951;88.2
110110419;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;1;1;448.187;89.6
110110119;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;70;2;72;72;0;72;0;100;0;0;378.36;75.7
110110234;Gemi İnşaatı ve Denizcilik Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;1;1;434.679;86.9
110110288;Gemi İnşaatı ve Denizcilik Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;4;4;430.136;86
110110128;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;100;3;103;100;3;103;0;100;0;0;404.21;80.8
110110507;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;50;2;52;50;2;52;0;100;0;0;420.537;84.1
110110137;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;90;3;93;92;1;93;0;100;0;0;411.108;82.2
110190084;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;50;2;52;50;2;52;0;100;0;0;426.727;85.3
110110146;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;80;2;82;80;2;82;0;100;1;1;405.986;81.2
110110155;İnşaat Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;1;1;428.376;85.7
110110297;İnşaat Fakültesi;SAY;Ücretsiz;100;3;103;102;1;103;0;100;1;1;420.281;84.1
110110164;İnşaat Fakültesi;SAY;Ücretsiz;130;4;134;130;4;134;0;100;2;2;435.225;87
110110437;İnşaat Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;439.695;87.9
110110182;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;444.859;89
110110331;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;446.852;89.4
110110401;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;437.854;87.6
110110191;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;0;0;444.038;88.8
110110491;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;451.835;90.4
110110207;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;0;0;444.318;88.9
110190085;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;1;0;1;0;0;0;1;0;0;0;0;0
110110349;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;0;0;451.03;90.2
110110216;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;0;0;434.818;87
110110455;Kimya-Metalurji Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;448.078;89.6
110110225;Makine Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;0;0;453.466;90.7
110110464;Makine Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;462.271;92.5
110110243;Makine Fakültesi;SAY;Ücretsiz;210;6;216;210;6;216;0;100;0;0;445.08;89
110110279;Makine Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;0;0;446.197;89.2
110110473;Makine Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;449.398;89.9
110190088;Mimarlık Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;1;1;386.098;77.2
110110252;Mimarlık Fakültesi;SAY;Ücretsiz;140;4;144;140;4;144;0;100;0;0;451.859;90.4
110110482;Mimarlık Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;0;0;456.459;91.3
110110261;Mimarlık Fakültesi;SAY;Ücretsiz;80;2;82;81;1;82;0;100;0;0;424.959;85
110110597;Sanat ve Tasarım Fakültesi;SÖZ;Ücretsiz;40;1;41;41;0;41;0;100;2;0;386.476;77.3
110190096;Sanat ve Tasarım Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;0;0;397.29;79.5
110190094;Sanat ve Tasarım Fakültesi;SÖZ;Ücretsiz;60;2;62;61;1;62;0;100;2;2;378.732;75.7
110190097;Uygulamalı Bilimler Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;1;1;439.924;88
102310373;Akdağmadeni Sağlık Yüksekokulu;SAY;Ücretsiz;30;1;31;31;0;31;0;100;2;2;369.093;73.8
102310231;Eğitim Fakültesi;SAY;Ücretsiz;20;1;21;18;0;18;3;85.7;0;3;407.709;81.5
102310276;Eğitim Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;442.797;88.6
102390068;Eğitim Fakültesi;DİL;Ücretsiz;60;2;62;62;0;62;0;100;0;0;400.903;80.2
102310249;Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;2;2;385.233;77
102310294;Eğitim Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;3;3;406.606;81.3
102310258;Eğitim Fakültesi;EA;Ücretsiz;50;2;52;51;1;52;0;100;0;0;415.67;83.1
102310301;Eğitim Fakültesi;SÖZ;Ücretsiz;40;1;41;41;0;41;0;100;0;0;373.588;74.7
102390057;Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;50;2;52;0;100;0;0;395.231;79
102390058;Fen-Edebiyat Fakültesi;DİL;Ücretsiz;70;2;72;72;0;72;0;100;1;1;380.502;76.1
102310046;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;0;0;378.3;75.7
102310267;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;0;0;375.581;75.1
102390059;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;6;6;321.001;64.2
102310285;Fen-Edebiyat Fakültesi;EA;Ücretsiz;70;2;72;72;0;72;0;100;6;6;347.019;69.4
102310055;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;5;5;337.772;67.6
102330068;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;70;2;72;60;0;60;12;83.3;4;16;325.663;65.1
102310064;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;5;5;351.454;70.3
102330077;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;70;2;72;72;0;72;0;100;3;3;347.438;69.5
102310143;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;1;1;323.153;64.6
102310073;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;1;1;332.2;66.4
102390060;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;0;0;367.278;73.5
102390061;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;61;1;62;0;100;5;5;371.636;74.3
102390062;İktisadi ve İdari Bilimler Fakültesi;EA;İÖ-Ücretli;60;2;62;62;0;62;0;100;3;3;358.044;71.6
102310337;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;2;2;353.563;70.7
102390063;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;30;1;31;31;0;31;0;100;3;3;335.332;67.1
102310197;İlahiyat Fakültesi;SÖZ;Ücretsiz;130;4;134;132;2;134;0;100;4;4;376.513;75.3
102330129;İlahiyat Fakültesi;SÖZ;İÖ-Ücretli;120;3;123;123;0;123;0;100;3;3;357.787;71.6
102390089;İletişim Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;1;1;331.473;66.3
102390086;İletişim Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;2;2;339.994;68
102310346;İletişim Fakültesi;SÖZ;Ücretsiz;80;2;82;82;0;82;0;100;6;6;338.786;67.8
102310319;Mühendislik-Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;0;0;401.032;80.2
102310082;Mühendislik-Mimarlık Fakültesi;SAY;Ücretsiz;30;1;31;3;0;3;28;9.7;1;2;412.75;82.5
102310091;Mühendislik-Mimarlık Fakültesi;SAY;Ücretsiz;25;1;26;2;0;2;24;7.7;0;0;343.806;68.8
102310107;Mühendislik-Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;10;0;10;62;13.9;0;1;404.028;80.8
102310116;Mühendislik-Mimarlık Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;2;2;381.561;76.3
102390067;Sağlık Bilimleri Fakültesi;EA;Ücretsiz;80;2;82;80;2;82;0;100;1;1;397.563;79.5
102390048;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;70;2;72;70;2;72;0;100;1;1;417.954;83.6
102390049;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;3;3;419.532;83.9
102390104;Sarıkaya Fizyoterapi ve Rehabilitasyon Yüksekokulu;SAY;Ücretsiz;60;2;62;62;0;62;0;100;1;1;399.344;79.9
102310152;Tıp Fakültesi;SAY;Ücretsiz;110;3;113;110;3;113;0;100;0;0;461.51;92.3
102390088;veteriner Fakültesi;SAY;Ücretsiz;60;2;62;60;2;62;0;100;1;1;430.958;86.2
102310213;Ziraat Fakültesi;SAY;Ücretsiz;15;1;16;16;0;16;0;100;0;0;375.19;75
102310204;Ziraat Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;0;0;387.748;77.5
102390069;Ziraat Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;0;0;363.397;72.7
207910051;Sağlık Bilimleri Fakültesi;SAY;Ücretli;32;0;32;32;0;32;0;100;0;0;412.406;82.5
207910042;Sağlık Bilimleri Fakültesi;SAY;Burslu;8;0;8;8;0;8;0;100;0;0;456.904;91.4
207950081;Sağlık Bilimleri Fakültesi;SAY;%50 İndirimli;10;0;10;10;0;10;0;100;1;0;429.993;86
207910069;Sağlık Bilimleri Fakültesi;SAY;Ücretli;32;0;32;27;0;27;5;84.4;1;6;394.453;78.9
207910078;Sağlık Bilimleri Fakültesi;SAY;Burslu;8;0;8;8;0;8;0;100;0;0;431.029;86.2
207950073;Sağlık Bilimleri Fakültesi;SAY;%50 İndirimli;10;0;10;10;0;10;0;100;0;0;430.376;86.1
207910112;Sağlık Bilimleri Fakültesi;SAY;Ücretli;17;0;17;17;0;17;0;100;2;2;410.954;82.2
207910103;Sağlık Bilimleri Fakültesi;SAY;Burslu;8;0;8;8;0;8;0;100;0;0;429.269;85.9
207950084;Sağlık Bilimleri Fakültesi;SAY;%50 İndirimli;25;0;25;25;0;25;0;100;1;1;424.042;84.8
207910087;Sağlık Bilimleri Fakültesi;EA;Ücretli;7;0;7;0;0;0;7;0;0;0;0;0
207910096;Sağlık Bilimleri Fakültesi;EA;Burslu;6;0;6;6;0;6;0;100;0;0;378.575;75.7
207950076;Sağlık Bilimleri Fakültesi;EA;%50 İndirimli;25;0;25;9;0;9;16;36;3;3;379.709;75.9
207910033;Tıp Fakültesi;SAY;Ücretli;76;0;76;76;0;76;0;100;0;0;464.211;92.8
207910015;Tıp Fakültesi;SAY;Burslu;14;0;14;14;0;14;0;100;0;0;470.173;94
110310568;Denizcilik Fakültesi;EA;Ücretsiz;80;2;82;82;0;82;0;100;2;2;360.345;72.1
110330272;Denizcilik Fakültesi;EA;İÖ-Ücretli;60;2;62;62;0;62;0;100;1;1;347.641;69.5
110310383;Diş Hekimliği Fakültesi;SAY;Ücretsiz;100;3;103;100;3;103;0;100;1;1;451.302;90.3
110310611;Eczacılık Fakültesi;SAY;Ücretsiz;90;3;93;90;3;93;0;100;0;0;455.736;91.1
110310374;Ereğli Eğitim Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;0;0;416.461;83.3
110310392;Ereğli Eğitim Fakültesi;SAY;Ücretsiz;50;2;52;50;2;52;0;100;0;0;441.76;88.4
110310408;Ereğli Eğitim Fakültesi;SÖZ;Ücretsiz;60;2;62;60;2;62;0;100;0;0;386.814;77.4
110310647;Ereğli Eğitim Fakültesi;SÖZ;Ücretsiz;70;2;72;70;2;72;0;100;0;0;384.355;76.9
110310559;Ereğli Eğitim Fakültesi;EA;Ücretsiz;60;2;62;60;2;62;0;100;0;0;411.186;82.2
110310189;Ereğli Eğitim Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;0;0;409.036;81.8
110310198;Ereğli Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;1;1;366.571;73.3
110310205;Ereğli Eğitim Fakültesi;SÖZ;Ücretsiz;50;2;52;50;2;52;0;100;0;0;383.139;76.6
110310011;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;0;0;400.245;80
110310029;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;15;1;16;16;0;16;0;100;0;0;370.028;74
110310435;Fen-Edebiyat Fakültesi;DİL;Ücretsiz;70;2;72;72;0;72;0;100;1;1;385.194;77
110330299;Fen-Edebiyat Fakültesi;DİL;İÖ-Ücretli;60;2;62;62;0;62;0;100;2;2;376.996;75.4
110310038;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;20;1;21;21;0;21;0;100;0;0;382.539;76.5
110310047;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;30;1;31;31;0;31;0;100;1;1;381.719;76.3
110310498;Fen-Edebiyat Fakültesi;SAY;Ücretsiz;60;2;62;61;1;62;0;100;1;1;394.477;78.9
110330306;Fen-Edebiyat Fakültesi;SAY;İÖ-Ücretli;40;1;41;41;0;41;0;100;1;1;387.477;77.5
110310638;Fen-Edebiyat Fakültesi;EA;Ücretsiz;90;3;93;90;3;93;0;100;0;0;419.79;84
110330281;Fen-Edebiyat Fakültesi;EA;İÖ-Ücretli;80;2;82;80;2;82;0;100;1;1;404.733;80.9
110310532;Fen-Edebiyat Fakültesi;EA;Ücretsiz;50;2;52;52;0;52;0;100;1;1;370.866;74.2
110330315;Fen-Edebiyat Fakültesi;EA;İÖ-Ücretli;40;1;41;41;0;41;0;100;1;1;359.309;71.9
110310471;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;2;2;337.314;67.5
110330254;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;60;2;62;62;0;62;0;100;3;3;335.148;67
110310444;Fen-Edebiyat Fakültesi;SÖZ;Ücretsiz;60;2;62;62;0;62;0;100;3;3;365.878;73.2
110330193;Fen-Edebiyat Fakültesi;SÖZ;İÖ-Ücretli;60;2;62;62;0;62;0;100;1;1;341.835;68.4
110310356;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;0;0;350.233;70
110310056;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;1;1;366.727;73.3
110310065;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;40;1;41;41;0;41;0;100;1;1;360.418;72.1
110310074;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;70;2;72;72;0;72;0;100;0;0;356.805;71.4
110330042;İktisadi ve İdari Bilimler Fakültesi;EA;İÖ-Ücretli;40;1;41;41;0;41;0;100;1;1;349.66;69.9
110310462;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;0;0;362.095;72.4
110330209;İktisadi ve İdari Bilimler Fakültesi;EA;İÖ-Ücretli;50;2;52;52;0;52;0;100;2;2;349.635;69.9
110310365;İktisadi ve İdari Bilimler Fakültesi;EA;Ücretsiz;60;2;62;62;0;62;0;100;1;1;351.729;70.3
110310523;İlahiyat Fakültesi;SÖZ;Ücretsiz;120;3;123;121;2;123;0;100;2;2;369.807;74
110330227;İlahiyat Fakültesi;SÖZ;İÖ-Ücretli;110;3;113;113;0;113;0;100;2;2;358.028;71.6
110390138;İletişim Fakültesi;SÖZ;Ücretsiz;50;2;52;52;0;52;0;100;2;2;347.086;69.4
110310674;Karadeniz Ereğli Turizm Fakültesi;EA;Ücretsiz;20;1;21;21;0;21;0;100;1;1;353.03;70.6
110390137;Karadeniz Ereğli Turizm Fakültesi;DİL;Ücretsiz;40;1;41;41;0;41;0;100;3;3;358.378;71.7
110310629;Mühendislik Fakültesi;SAY;Ücretsiz;70;2;72;72;0;72;0;100;0;0;408.116;81.6
110330324;Mühendislik Fakültesi;SAY;İÖ-Ücretli;60;2;62;62;0;62;0;100;1;1;396.263;79.3
110310489;Mühendislik Fakültesi;SAY;Ücretsiz;40;1;41;4;0;4;37;9.8;0;2;412.88;82.6
110310092;Mühendislik Fakültesi;SAY;Ücretsiz;80;2;82;81;1;82;0;100;1;1;401.2;80.2
110330166;Mühendislik Fakültesi;SAY;İÖ-Ücretli;60;2;62;40;0;40;22;64.5;0;9;378.946;75.8
110310117;Mühendislik Fakültesi;SAY;Ücretsiz;10;1;11;3;0;3;8;27.3;0;1;415.395;83.1
110390170;Mühendislik Fakültesi;SAY;Ücretsiz;1;0;1;0;0;0;1;0;0;0;0;0
110310108;Mühendislik Fakültesi;SAY;Ücretsiz;50;2;52;3;0;3;49;5.8;0;1;406.17;81.2
110330184;Mühendislik Fakültesi;SAY;İÖ-Ücretli;30;1;31;1;0;1;30;3.2;0;0;373.4;74.7
110310126;Mühendislik Fakültesi;SAY;Ücretsiz;15;1;16;2;0;2;14;12.5;0;0;377.249;75.4
110310135;Mühendislik Fakültesi;SAY;Ücretsiz;100;3;103;84;0;84;19;81.6;2;8;389.578;77.9
110310656;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;80;2;82;80;2;82;0;100;0;0;413.463;82.7
110310665;Sağlık Bilimleri Fakültesi;SAY;Ücretsiz;160;4;164;160;4;164;0;100;1;1;420.075;84
110390169;Sağlık Bilimleri Fakültesi;EA;Ücretsiz;40;1;41;40;1;41;0;100;0;0;381.066;76.2
110310144;Tıp Fakültesi;SAY;Ücretsiz;160;4;164;160;4;164;0;100;0;0;464.627;92.9
110390172;Uygulamalı Bilimler Yüksekokulu;EA;Ücretsiz;50;2;52;52;0;52;0;100;3;3;345.448;69.1
111091322;Gülhane Diş Hekimliği Fakültesi ;SAY;Ücretsiz;2;1;3;2;1;3;0;100;0;0;463.709;92.7
111091382;Gülhane Diş Hekimliği Fakültesi ;SAY;Ücretsiz;10;1;11;10;1;11;0;100;0;0;451.778;90.4
111091383;Gülhane Eczacılık Fakültesi;SAY;Ücretsiz;6;1;7;6;1;7;0;100;0;0;450.781;90.2
111010259;Gülhane Tıp Fakültesi;SAY;Ücretsiz;30;1;31;30;1;31;0;100;0;0;449.516;89.9
111010241;Gülhane Tıp Fakültesi;SAY;Ücretsiz;10;1;11;10;1;11;0;100;0;0;474.631;94.9
111010232;Gülhane Tıp Fakültesi;SAY;Ücretsiz;110;3;113;112;1;113;0;100;0;0;456.714;91.3
111091169;Hamidiye Tıp Fakültesi;SAY;Ücretsiz;65;2;67;66;1;67;0;100;0;0;449.721;89.9
403910379;Beşeri Bilimler Fakültesi;SÖZ;Ücretsiz;10;0;10;10;0;10;0;100;5;5;337.519;67.5
403990025;Diş Hekimliği Fakültesi;SAY;Ücretsiz;15;0;15;15;0;15;0;100;1;1;439.097;87.8
