program_id;tercih_sirasi;yerlesen_sayisi
103110663;12;2
103110663;13;1
103110663;14;1
103110672;1;25
103110672;2;6
103110672;3;10
103110672;4;6
103110672;5;3
103110672;6;3
103110672;7;1
103110672;8;5
103110672;9;4
103110672;10;1
103110672;11;1
103110672;12;1
103110672;13;1
103110672;14;1
103110672;17;1
103110672;19;1
103110672;22;1
103110672;23;1
103110654;1;4
103110654;2;3
103110654;3;10
103110654;4;10
103110654;5;6
103110654;6;4
103110654;7;2
103110654;8;4
103110654;9;4
103110654;10;3
103110654;12;1
103110654;16;1
103110999;1;8
103110999;2;10
103110999;3;4
103110999;4;8
103110999;5;3
103110999;6;2
103110999;10;1
103110999;14;1
103110999;15;1
103110999;16;1
103110999;19;1
103110999;22;1
103110203;1;3
103110203;2;10
103110203;3;5
103110203;4;13
103110203;5;11
103110203;6;7
103110203;7;4
103110203;8;4
103110203;9;8
103110203;10;3
103110203;11;1
103110203;12;3
103110203;14;3
103110203;15;1
103110203;16;1
103110203;17;1
103110203;18;1
103110203;20;1
103110203;21;1
103110203;22;1
103110212;1;11
103110212;2;11
103110212;3;11
103110212;4;4
103110212;5;6
103110212;6;7
103110212;7;3
103110212;8;2
103110212;9;1
103110212;10;2
103110212;11;1
103110212;13;1
103110212;14;1
103110212;16;1
103130243;1;17
103130243;2;8
103130243;3;3
103130243;4;5
103130243;5;4
103130243;6;2
103130243;7;1
103130243;9;3
103130243;11;3
103130243;12;1
103130243;16;1
103130243;17;1
103130243;20;1
103130243;22;1
103130243;24;1
103190560;1;11
103190560;2;6
103190560;3;8
103190560;4;8
103190560;5;7
103190560;6;4
103190560;7;6
103190560;8;2
103190560;9;2
103190560;10;5
103190560;11;2
103190560;12;1
103110742;1;9
103110742;2;11
103110742;3;9
103110742;4;3
103110742;5;5
103110742;6;10
103110742;7;5
103110742;8;3
103110742;9;1
103110742;10;1
103110742;12;2
103110742;15;1
103110742;17;1
103110742;19;1
103190561;2;14
103190561;3;8
103190561;4;6
103190561;5;8
103190561;6;10
103190561;7;9
103190561;8;3
103190561;9;2
103190561;10;2
103110972;1;12
103110972;2;6
103110972;3;4
103110972;4;11
103110972;5;6
103110972;6;6
103110972;7;3
103110972;8;3
103110972;10;1
103110972;11;4
103110972;12;1
103110972;14;1
103110972;15;1
103110972;17;1
103110972;18;1
103110972;19;1
103110796;1;9
103110796;2;1
103110796;3;5
103110796;4;4
103110796;5;3
103110796;6;9
103110796;7;3
103110796;9;1
103110796;11;1
103110796;14;2
103110796;15;1
103110796;16;1
103110796;24;1
103110787;2;7
103110787;3;11
103110787;4;17
103110787;5;15
103110787;6;6
103110787;7;11
103110787;8;4
103110787;9;5
103110787;10;3
103110787;11;5
103110787;12;2
103110787;14;1
103110787;15;1
103110787;16;3
103110787;17;1
103110787;22;1
103110803;1;6
103110803;2;4
103110803;3;9
103110803;4;6
103110803;5;6
103110803;6;6
103110803;7;3
103110803;8;3
103110803;9;3
103110803;10;5
103110803;11;2
103110803;12;1
103110803;13;1
103110803;14;1
103110803;15;1
103110803;16;1
103110803;18;1
103110803;20;1
103110803;22;1
103110803;23;1
103110275;1;3
103110275;2;16
103110275;3;8
103110275;4;7
103110275;5;4
103110275;6;7
103110275;7;4
103110275;8;2
103110275;9;4
103110275;10;2
103110275;11;2
103110275;12;1
103110275;13;1
103110275;22;1
103130225;1;7
103130225;2;6
103130225;3;18
103130225;4;9
103130225;5;5
103130225;6;6
103130225;7;2
103130225;8;2
103130225;9;1
103130225;10;1
103130225;11;1
103130225;12;1
103130225;13;1
103130225;16;1
103130225;19;1
103110954;1;9
103110954;2;8
103110954;3;6
103110954;4;7
103110954;5;5
103110954;6;8
103110954;7;5
103110954;8;1
103110954;9;1
103110954;10;1
103110954;11;2
103110954;12;3
103110954;13;2
103110954;15;1
103110954;16;1
103110954;19;2
103110636;1;12
103110636;2;6
103110636;3;9
103110636;4;2
103110636;5;4
103110636;6;6
103110636;7;6
103110636;8;2
103110636;9;3
103110636;10;4
103110636;11;2
103110636;13;1
103110636;15;3
103110636;17;1
103110636;22;1
103111088;1;1
103111088;2;2
103111088;3;5
103111088;4;1
103111088;6;4
103111088;7;2
103111088;8;2
103111088;9;2
103111088;11;2
103111088;12;2
103111088;13;1
103111088;14;3
103111088;18;1
103111088;20;1
103111088;22;1
103111088;23;1
103110221;1;2
103110221;2;4
103110221;3;7
103110221;4;6
103110221;5;4
103110221;6;2
103110221;7;5
103110221;8;5
103110221;9;5
103110221;10;2
103110221;11;2
103110221;12;1
103110221;13;1
103110221;14;1
103110221;15;1
103110221;17;1
103110221;20;1
103110221;23;1
103110221;24;1
103110239;1;3
103110239;2;12
103110239;3;4
103110239;4;7
103110239;5;12
103110239;6;4
103110239;7;9
103110239;8;1
103110239;9;6
103110239;10;3
103110239;11;1
103110239;13;1
103110239;15;3
103110239;16;2
103110239;17;1
103110239;18;1
103110239;22;2
103110248;1;1
103110248;2;6
103110248;3;8
103110248;4;9
103110248;5;8
103110248;6;5
103110248;7;12
103110248;8;4
103110248;9;5
103110248;10;3
103110248;11;3
103110248;12;4
103110248;13;1
103110248;14;2
103110248;15;4
103110248;16;1
103110248;18;1
103110248;20;3
103110248;21;1
103110248;24;1
103110257;1;7
103110257;2;4
103110257;3;11
103110257;4;7
103110257;5;6
103110257;6;6
103110257;7;1
103110257;8;4
103110257;9;3
103110257;10;2
103110257;11;2
103110257;12;4
103110257;13;2
103110257;14;1
103110257;15;2
103110257;16;2
103110257;17;2
103110257;18;5
103110257;20;1
103110645;1;17
103110645;2;14
103110645;3;12
103110645;4;10
103110645;5;9
103110645;6;13
103110645;7;6
103110645;8;6
103110645;9;6
103110645;10;4
103110645;11;2
103110645;12;3
103110645;13;4
103110645;14;2
103110645;15;2
103110645;16;1
103110645;17;1
103110645;22;1
103190546;1;23
103190546;2;8
103190546;4;4
103190546;5;1
103190546;6;2
103190546;7;1
103190546;8;1
103190546;9;3
103190546;10;1
103190546;11;1
103190546;15;1
103190546;18;1
103190550;1;8
103190550;2;7
103190550;3;6
103190550;4;6
103190550;5;1
103190550;6;2
103190550;7;2
103190550;9;1
103190550;11;1
103190550;14;1
103190550;20;1
103190552;1;15
103190552;2;6
103190552;3;6
103190552;4;4
103190552;5;1
103190552;6;1
103190552;9;1
103190552;15;1
103190552;20;1
103111113;1;8
103111113;2;5
103111113;3;5
103111113;4;4
103111113;6;3
103111113;7;2
103111113;8;4
103110866;1;14
103110866;2;1
103110866;3;5
103110866;4;4
103110866;5;3
103110866;6;2
103110866;7;1
103110866;8;3
103110866;10;1
103110866;11;1
103110866;17;1
103111016;1;1
103110769;1;53
103110769;2;36
103110769;3;21
103110769;4;19
103110769;5;14
103110769;6;13
103110769;7;6
103110769;8;7
103110769;9;6
103110769;10;8
103110769;11;1
103110769;12;3
103110769;13;6
103110769;14;4
103110769;15;6
103110769;16;4
103110769;17;5
103110769;18;2
103110769;19;2
103110769;20;3
103110769;21;3
103110769;22;4
103110309;1;55
103110309;2;27
103110309;3;45
103110309;4;49
103110309;5;70
103110309;6;70
103110309;7;56
103110309;8;50
103110309;9;22
103110309;10;8
103110309;11;6
103110309;12;5
103110309;13;3
103110309;15;3
103110309;16;1
103110309;18;1
103110309;21;1
103110318;1;10
103110318;2;13
103110318;3;12
103110318;4;9
103110318;5;5
103110318;6;11
103110318;7;7
103110318;8;7
103110318;9;9
103110318;10;4
103110318;11;5
103110318;12;1
103110318;13;1
103110318;14;2
103110318;15;1
103110318;16;2
103110318;17;2
103110318;18;1
103110318;21;1
103130067;1;5
103130067;2;14
103130067;3;11
103130067;4;5
103130067;5;11
103130067;6;9
103130067;7;7
103130067;8;5
103130067;9;5
103130067;10;5
103130067;11;2
103130067;12;4
103130067;13;2
103130067;14;3
103130067;15;1
103130067;16;2
103130067;18;1
103130067;19;1
103110327;1;14
103110327;2;18
103110327;3;6
103110327;4;5
103110327;5;7
103110327;6;8
103110327;7;6
103110327;8;7
103110327;9;7
103110327;10;6
103110327;11;5
103110327;12;5
103110327;15;3
103110327;16;1
103110327;17;2
103110327;19;1
103110327;20;2
103130076;1;4
103130076;2;15
103130076;3;5
103130076;4;7
103130076;5;8
103130076;6;6
103130076;7;9
103130076;8;7
103130076;9;6
103130076;10;4
103130076;11;6
103130076;12;5
103130076;14;3
103130076;15;1
103130076;16;2
103130076;17;1
103130076;18;2
103130076;19;1
103130076;21;1
103190411;3;1
103110336;1;17
103110336;2;18
103110336;3;16
103110336;4;17
103110336;5;22
103110336;6;11
103110336;7;12
103110336;8;9
103110336;9;16
103110336;10;7
103110336;11;7
103110336;12;4
103110336;13;4
103110336;14;3
103110336;15;2
103110336;16;1
103110336;17;1
103110336;18;2
103110336;19;1
103110336;20;3
103110336;22;1
103110336;23;1
103130085;1;7
103130085;2;13
103130085;3;15
103130085;4;18
103130085;5;16
103130085;6;19
103130085;7;22
103130085;8;8
103130085;9;14
103130085;10;9
103130085;11;4
103130085;13;4
103130085;14;3
103130085;15;1
103130085;16;1
103110345;1;12
103110345;2;20
103110345;3;22
103110345;4;16
103110345;5;19
103110345;6;11
103110345;7;16
103110345;8;11
103110345;9;10
103110345;10;9
103110345;11;10
103110345;12;6
103110345;13;4
103110345;15;5
103110345;16;1
103110345;17;1
103110345;19;1
103110345;24;1
103130094;1;7
103130094;2;13
103130094;3;12
103130094;4;17
103130094;5;20
103130094;6;15
103130094;7;14
103130094;8;12
103130094;9;8
103130094;10;5
103130094;11;10
103130094;12;5
103130094;13;4
103130094;14;4
103130094;15;5
103130094;17;1
103130094;19;2
103110354;1;25
103110354;2;5
103110354;3;5
103110354;4;18
103110354;5;10
103110354;6;6
103110354;7;9
103110354;8;9
103110354;9;3
103110354;10;3
103110354;13;1
103110354;14;2
103110354;15;1
103110354;16;2
103110354;19;2
103110354;21;1
103110354;22;1
103130101;1;10
103130101;2;22
103130101;3;10
103130101;4;7
103130101;5;11
103130101;6;8
103130101;7;2
103130101;8;9
103130101;9;3
103130101;10;2
103130101;11;2
103130101;12;3
103130101;13;1
103130101;15;1
103130101;18;1
103130101;23;1
103110363;1;16
103110363;2;17
103110363;3;9
103110363;4;15
103110363;5;15
103110363;6;7
103110363;7;5
103110363;8;6
103110363;9;3
103110363;10;2
103110363;11;5
103110363;12;4
103110363;13;3
103110363;14;6
103110363;15;2
103110363;16;2
103110363;17;3
103110363;20;1
103110363;21;1
103110363;22;1
103130119;1;8
103130119;2;20
103130119;3;19
103130119;4;15
103130119;5;7
103130119;6;12
103130119;7;2
103130119;8;3
103130119;9;4
103130119;10;2
103130119;11;5
103130119;12;4
103130119;13;1
103130119;14;3
103130119;15;1
103130119;16;2
103130119;17;1
103130119;18;1
103130119;19;1
103130119;20;1
103130119;21;1
103110981;1;23
103110981;2;15
103110981;3;13
103110981;4;6
103110981;5;4
103110981;6;2
103110981;7;6
103110981;8;5
103110981;9;2
103110981;10;1
103110981;11;2
103110981;13;1
103110981;14;1
103110981;17;1
103110372;1;61
103110372;2;10
103110372;3;17
103110372;4;12
103110372;5;17
103110372;6;11
103110372;7;6
103110372;8;10
103110372;9;5
103110372;10;5
103110372;11;5
103110372;12;2
103110372;13;2
103110372;15;4
103110372;16;2
103110372;17;8
103110372;18;2
103110372;19;6
103110372;21;5
103110372;22;1
103110372;23;2
103110372;24;2
103130207;1;21
103130207;2;38
103130207;3;18
103130207;4;9
103130207;5;16
103130207;6;4
103130207;7;5
103130207;8;7
103130207;9;8
103130207;10;6
103130207;11;2
103130207;12;1
103130207;13;2
103130207;14;1
103130207;16;2
103130207;17;2
103130207;19;1
103130207;23;1
103110381;1;6
103110381;2;7
103110381;3;9
103110381;4;9
103110381;5;6
103110381;6;8
103110381;7;8
103110381;8;5
103110381;9;4
103110381;10;5
103110381;11;2
103110381;12;3
103110381;13;1
103110381;14;2
103110381;17;2
103110381;20;2
103110381;21;1
103110381;22;1
103110381;23;1
103110927;1;2
103110927;2;6
103110927;3;1
103110927;4;1
103110927;6;1
103110927;10;1
103110927;11;1
103110927;15;1
103110927;21;1
103110399;1;16
103110399;2;8
103110399;3;14
103110399;4;12
103110399;5;14
103110399;6;5
103110399;7;7
103110399;8;5
103110399;9;5
103110399;10;3
103110399;11;3
103110399;13;5
103110399;16;2
103110399;18;3
103110399;19;1
103110936;1;6
103110936;2;2
103110936;3;1
103110936;4;3
103110936;12;1
103110936;14;1
103110936;22;1
103110406;1;12
103110406;2;12
103110406;3;4
103110406;4;5
103110406;5;5
103110406;6;6
103110406;7;4
103110406;8;1
103110406;9;2
103110406;10;2
103110406;11;3
103110406;12;3
103110406;13;1
103110406;15;1
103110406;18;1
103110415;1;9
103110415;2;3
103110415;3;8
103110415;4;9
103110415;5;5
103110415;6;6
103110415;7;7
103110415;8;1
103110415;9;4
103110415;10;2
103110415;11;2
103110415;12;1
103110415;13;1
103110415;16;1
103110415;20;1
103110415;21;2
103110945;1;2
103110945;2;3
103110945;6;3
103110945;7;1
103110945;8;1
103110945;10;1
103110945;11;1
103110945;12;1
103110945;16;1
103110945;23;1
103190562;1;18
103190562;2;8
103190562;3;5
103190562;4;5
103190562;5;5
103190562;6;1
103190562;7;7
103190562;8;3
103190562;9;2
103190562;10;2
103190562;11;1
103190562;13;1
103190562;14;2
103190562;15;1
103190562;17;1
103110424;1;12
103110424;2;5
103110424;3;7
103110424;4;11
103110424;5;11
103110424;6;7
103110424;7;18
103110424;8;9
103110424;9;8
103110424;10;4
103110424;11;2
103110424;12;3
103110424;13;3
103110424;15;4
103110424;16;1
103110424;17;2
103110424;18;1
103110424;21;1
103110424;22;2
103110424;23;2
103110433;1;9
103110433;2;9
103110433;3;6
103110433;4;11
103110433;5;9
103110433;6;7
103110433;7;3
103110433;8;4
103110433;9;7
103110433;10;2
103110433;11;9
103110433;12;2
103110433;13;5
103110433;14;2
103110433;15;1
103110433;16;2
103110433;18;2
103110433;20;1
103110433;22;2
103110442;2;5
103110442;3;14
103110442;4;10
103110442;5;12
103110442;6;9
103110442;7;7
103110442;8;11
103110442;9;4
103110442;10;7
103110442;11;3
103110442;12;2
103110442;13;2
103110442;14;2
103110442;15;2
103110442;17;2
103110442;21;1
103110451;1;4
103110451;2;6
103110451;3;7
103110451;4;7
103110451;5;6
103110451;6;8
103110451;7;4
103110451;8;7
103110451;9;5
103110451;10;8
103110451;11;4
103110451;12;2
103110451;13;4
103110451;14;1
103110451;15;4
103110451;17;2
103110451;18;1
103110451;19;1
103110451;21;1
103110469;1;3
103110469;2;2
103110469;3;12
103110469;4;8
103110469;5;6
103110469;6;5
103110469;7;9
103110469;8;4
103110469;9;13
103110469;10;6
103110469;11;6
103110469;12;2
103110469;13;5
103110469;14;5
103110469;16;2
103110469;17;3
103110469;21;1
103110469;22;1
103110478;1;5
103110478;2;8
103110478;3;4
103110478;4;1
103110478;5;5
103110478;6;5
103110478;7;5
103110478;8;10
103110478;9;4
103110478;10;4
103110478;11;4
103110478;12;4
103110478;13;4
103110478;14;6
103110478;15;3
103110478;16;4
103110478;17;4
103110478;18;2
103110478;19;1
103110478;20;5
103110478;21;1
103110478;22;3
103110478;24;1
103110487;1;6
103110487;2;1
103110487;3;12
103110487;4;14
103110487;5;9
103110487;6;14
103110487;7;6
103110487;8;6
103110487;9;5
103110487;10;7
103110487;11;4
103110487;12;1
103110487;13;1
103110487;15;2
103110487;17;2
103110487;18;2
103110487;19;1
103130128;1;9
103130128;2;6
103130128;3;8
103130128;4;9
103130128;5;12
103130128;6;11
103130128;7;4
103130128;8;4
103130128;9;1
103130128;10;2
103130128;11;5
103130128;12;6
103130128;13;3
103130128;14;5
103130128;15;1
103130128;16;2
103130128;17;1
103130128;18;1
103130128;19;1
103130128;20;2
103110496;1;1
103110503;1;1
103110503;3;1
103110503;5;1
103110503;22;1
103110512;1;4
103110512;2;5
103110512;3;3
103110512;4;6
103110512;5;2
103110512;6;1
103110512;7;2
103110512;8;2
103110512;9;1
103110512;10;1
103110512;12;1
103110512;13;2
103110512;14;1
103110512;18;1
103110512;22;1
103110512;23;1
103110521;1;1
103110521;2;6
103110521;3;4
103110521;4;7
103110521;5;2
103110521;6;10
103110521;7;5
103110521;8;9
103110521;9;10
103110521;10;5
103110521;11;5
103110521;12;6
103110521;13;5
103110521;14;4
103110521;15;3
103110521;16;1
103110521;17;3
103110521;18;5
103110521;19;1
103110521;22;1
103130137;1;1
103130137;2;2
103130137;3;2
103130137;4;6
103130137;5;8
103130137;6;8
103130137;7;5
103130137;8;5
103130137;9;11
103130137;10;8
103130137;11;7
103130137;12;7
103130137;13;3
103130137;14;2
103130137;15;3
103130137;16;7
103130137;17;2
103130137;18;2
103130137;19;2
103130137;21;2
103110539;1;1
103110539;2;5
103110539;3;4
103110539;4;3
103110539;5;5
103110539;6;5
103110539;7;4
103110539;8;11
103110539;9;5
103110539;10;4
103110539;11;5
103110539;12;5
103110539;13;2
103110539;14;2
103110539;15;5
103110539;16;1
103110539;17;1
103110539;19;2
103110539;21;1
103110539;22;1
103110548;1;3
103110548;2;5
103110548;3;5
103110548;4;4
103110548;5;3
103110548;6;4
103110548;7;1
103110548;8;2
103110548;9;2
103110548;10;1
103110548;11;1
103110548;12;3
103110548;15;2
103110548;18;1
103110548;19;1
103110548;20;1
103110548;22;2
103190415;1;9
103190415;2;12
103190415;3;8
103190415;4;6
103190415;5;3
103190415;6;3
103190415;7;3
103190415;8;1
103190415;9;2
103190415;10;2
103190415;11;1
103190415;14;2
103190415;18;1
103190415;19;1
103190415;20;3
103111034;1;12
103111034;2;5
103111034;3;5
103111034;4;6
103111034;5;7
103111034;6;6
103111034;7;7
103111034;8;2
103111034;9;3
103111034;10;2
103111034;11;1
103111034;12;1
103111034;13;1
103111034;14;1
103111034;15;1
103111034;17;1
103111034;18;1
103111043;1;5
103111043;2;6
103111043;3;14
103111043;4;9
103111043;5;6
103111043;6;5
103111043;7;5
103111043;8;1
103111043;11;2
103111043;12;1
103111043;14;1
103111043;16;1
103111043;18;1
103111043;19;1
103111043;20;1
103111043;21;1
103111043;22;1
103111043;23;1
103190565;1;14
103190565;2;9
103190565;3;9
103190565;4;6
103190565;5;4
103190565;6;4
103190565;7;5
103190565;8;1
103190565;9;2
103190565;10;2
103190565;12;2
103190565;14;1
103190565;18;2
103190565;20;1
103111061;1;8
103111061;2;4
103111061;3;10
103111061;4;11
103111061;5;5
103111061;6;4
103111061;7;5
103111061;8;4
103111061;9;2
103111061;10;2
103111061;11;1
103111061;13;2
103111061;14;1
103111061;17;1
103111061;18;1
103111061;20;1
103110557;1;3
103110557;2;66
103110557;3;22
103110557;4;39
103110557;5;29
103110557;6;22
103110557;7;26
103110557;8;17
103110557;9;13
103110557;10;10
103110557;11;11
103110557;12;4
103110557;13;3
103110557;14;1
103110557;15;1
103190493;1;2
103190493;2;3
103190493;3;3
103190493;4;11
103190493;5;10
103190493;6;10
103190493;7;4
103190493;8;1
103190493;9;2
103190493;10;2
103190493;11;2
103190493;12;3
103190493;13;3
103190493;15;1
103190493;16;1
103190493;18;1
103190493;20;1
103190493;21;1
103190493;24;1
103390120;1;4
103390120;3;4
103390120;4;3
103390120;5;3
103390120;6;2
103390120;7;4
103390120;8;5
103390120;9;2
103390120;10;1
103390120;11;3
103390120;12;3
103390120;13;1
103390120;15;2
103390120;17;1
103390120;19;1
103390120;23;1
103390120;24;1
103310616;1;16
103310616;2;8
103310616;3;1
103310616;4;4
103310616;5;6
103310616;6;4
103310616;7;2
103310616;8;5
103310616;10;4
103310616;11;5
103310616;12;1
103310616;14;2
103310616;16;1
103310616;17;1
103310616;20;1
103310616;22;1
103390162;1;5
103390162;2;5
103390162;4;6
103390162;5;1
103390162;6;3
103390162;7;2
103390162;8;2
103390162;9;2
103390162;12;1
103390162;13;1
103390162;15;1
103390162;17;2
103310573;1;6
103310573;2;5
103310573;3;4
103310573;4;4
103310573;5;3
103310573;6;10
103310573;7;4
103310573;8;2
103310573;9;7
103310573;10;6
103310573;11;1
103310573;12;2
103310573;13;1
103310573;14;3
103310573;15;1
103310573;20;1
103310573;21;1
103310573;22;1
103390164;1;4
103390164;2;3
103390164;3;2
103390164;4;3
103390164;5;1
103390164;6;2
103390164;7;3
103390164;8;5
103390164;10;7
103390164;12;1
103390164;13;1
103390164;14;2
103390164;16;1
103390164;17;3
103390164;18;1
103390164;19;1
103390164;23;1
103390165;1;2
103390165;2;2
103390165;3;1
103390165;4;2
103390165;5;1
103390165;6;1
103390165;7;4
103390165;8;4
103390165;9;1
103390165;10;1
103390165;11;2
103390165;13;2
103390165;18;2
103390165;22;2
103310397;1;2
103310397;2;2
103310397;3;3
103310397;5;3
103310397;6;3
103310397;7;1
103310397;9;1
103310397;11;2
103310397;13;1
103310397;14;1
103310397;15;1
103310397;16;4
103310397;17;3
103310397;18;2
103310397;21;1
103310397;23;1
103390122;1;2
103390122;3;5
103390122;4;6
103390122;5;8
103390122;6;1
103390122;7;2
103390122;8;4
103390122;9;5
103390122;10;4
103390122;11;5
103390122;12;3
103390122;13;3
103390122;14;3
103390122;16;2
103390122;17;2
103390122;18;1
103390122;19;2
103390122;20;1
103390122;21;1
103390122;22;1
103390122;24;1
103310528;2;3
103310528;3;3
103310528;4;3
103310528;5;9
103310528;6;8
103310528;7;2
103310528;8;3
103310528;9;3
103310528;10;4
103310528;11;5
103310528;12;7
103310528;13;2
103310528;14;2
103310528;15;3
103310528;16;1
103310528;17;1
103310528;19;1
103310528;20;1
